Timestamp,Used_Mem(MB),Avail_Mem(MB),GPU0_Util(%),GPU0_MemUsed(MB),GPU0_MemFree(MB),GPU1_Util(%),GPU1_MemUsed(MB),GPU1_MemFree(MB),GPU2_Util(%),GPU2_MemUsed(MB),GPU2_MemFree(MB),GPU3_Util(%),GPU3_MemUsed(MB),GPU3_MemFree(MB)
2025-03-16 23:44:47,3421,182703,0,193,22398,0,193,22398,0,193,22398,0,193,22398
2025-03-16 23:44:53,3647,182477,0,193,22398,0,193,22398,0,193,22398,0,193,22398
2025-03-16 23:44:58,4122,182000,0,193,22398,0,193,22398,0,193,22398,0,193,22398
2025-03-16 23:45:04,4562,181562,0,193,22398,0,193,22398,0,193,22398,0,193,22398
2025-03-16 23:45:10,4930,181187,0,193,22398,0,193,22398,0,193,22398,0,193,22398
2025-03-16 23:45:15,5354,180767,0,193,22398,0,193,22398,0,193,22398,0,193,22398
2025-03-16 23:45:21,5802,180323,0,193,22398,0,193,22398,0,193,22398,0,193,22398
2025-03-16 23:45:26,6259,179866,0,193,22398,0,193,22398,0,193,22398,0,193,22398
2025-03-16 23:45:32,6703,179421,0,193,22398,0,193,22398,0,193,22398,0,193,22398
2025-03-16 23:45:38,7107,179016,0,193,22398,0,193,22398,0,193,22398,0,193,22398
2025-03-16 23:45:43,7588,178538,0,193,22398,0,193,22398,0,193,22398,0,193,22398
2025-03-16 23:45:49,8032,178093,0,193,22398,0,193,22398,0,193,22398,0,193,22398
2025-03-16 23:45:54,8486,177638,0,193,22398,0,193,22398,0,193,22398,0,193,22398
2025-03-16 23:46:00,8944,177181,0,193,22398,0,193,22398,0,193,22398,0,193,22398
2025-03-16 23:46:06,9331,176792,0,193,22398,0,193,22398,0,193,22398,0,193,22398
2025-03-16 23:46:11,9743,176380,0,193,22398,0,193,22398,0,193,22398,0,193,22398
2025-03-16 23:46:17,10187,175934,0,193,22398,0,193,22398,0,193,22398,0,193,22398
2025-03-16 23:46:22,10660,175465,0,193,22398,0,193,22398,0,193,22398,0,193,22398
2025-03-16 23:46:28,11099,175024,0,193,22398,0,193,22398,0,193,22398,0,193,22398
2025-03-16 23:46:34,11551,174573,0,193,22398,0,193,22398,0,193,22398,0,193,22398
2025-03-16 23:46:39,11995,174127,0,193,22398,0,193,22398,0,193,22398,0,193,22398
2025-03-16 23:46:45,12473,173649,0,193,22398,0,193,22398,0,193,22398,0,193,22398
2025-03-16 23:46:51,12949,173173,0,193,22398,0,193,22398,0,193,22398,0,193,22398
2025-03-16 23:46:56,13396,172727,0,193,22398,0,193,22398,0,193,22398,0,193,22398
2025-03-16 23:47:02,13825,172295,0,193,22398,0,193,22398,0,193,22398,0,193,22398
2025-03-16 23:47:07,14268,171856,0,193,22398,0,193,22398,0,193,22398,0,193,22398
2025-03-16 23:47:13,14682,171442,0,193,22398,0,193,22398,0,193,22398,0,193,22398
2025-03-16 23:47:19,15129,170995,0,193,22398,0,193,22398,0,193,22398,0,193,22398
2025-03-16 23:47:24,15585,170535,0,193,22398,0,193,22398,0,193,22398,0,193,22398
2025-03-16 23:47:30,15994,170129,0,193,22398,0,193,22398,0,193,22398,0,193,22398
2025-03-16 23:47:35,16476,169649,0,193,22398,0,193,22398,0,193,22398,0,193,22398
2025-03-16 23:47:41,16942,169181,0,193,22398,0,193,22398,0,193,22398,0,193,22398
2025-03-16 23:47:47,17393,168730,0,193,22398,0,193,22398,0,193,22398,0,193,22398
2025-03-16 23:47:52,17848,168272,0,193,22398,0,193,22398,0,193,22398,0,193,22398
2025-03-16 23:47:58,18254,167870,0,193,22398,0,193,22398,0,193,22398,0,193,22398
2025-03-16 23:48:03,18795,167329,0,193,22398,0,193,22398,0,193,22398,0,193,22398
2025-03-16 23:48:09,19269,166853,0,193,22398,0,193,22398,0,193,22398,0,193,22398
2025-03-16 23:48:15,19740,166383,0,193,22398,0,193,22398,0,193,22398,0,193,22398
2025-03-16 23:48:20,20198,165924,0,193,22398,0,193,22398,0,193,22398,0,193,22398
2025-03-16 23:48:26,20618,165504,0,193,22398,0,193,22398,0,193,22398,0,193,22398
2025-03-16 23:48:32,21013,165111,0,193,22398,0,193,22398,0,193,22398,0,193,22398
2025-03-16 23:48:37,21425,164698,0,193,22398,0,193,22398,0,193,22398,0,193,22398
2025-03-16 23:48:43,21858,164265,0,193,22398,0,193,22398,0,193,22398,0,193,22398
2025-03-16 23:48:48,22311,163813,0,193,22398,0,193,22398,0,193,22398,0,193,22398
2025-03-16 23:48:54,22732,163392,0,193,22398,0,193,22398,0,193,22398,0,193,22398
2025-03-16 23:49:00,23300,162821,0,193,22398,0,193,22398,0,193,22398,0,193,22398
2025-03-16 23:49:05,23815,162307,0,193,22398,0,193,22398,0,193,22398,0,193,22398
2025-03-16 23:49:11,24240,161881,0,193,22398,0,193,22398,0,193,22398,0,193,22398
2025-03-16 23:49:16,24741,161382,0,193,22398,0,193,22398,0,193,22398,0,193,22398
2025-03-16 23:49:22,25195,160929,0,193,22398,0,193,22398,0,193,22398,0,193,22398
2025-03-16 23:49:28,25592,160533,0,193,22398,0,193,22398,0,193,22398,0,193,22398
2025-03-16 23:49:33,26037,160087,0,193,22398,0,193,22398,0,193,22398,0,193,22398
2025-03-16 23:49:39,26488,159634,0,193,22398,0,193,22398,0,193,22398,0,193,22398
2025-03-16 23:49:44,26907,159218,0,193,22398,0,193,22398,0,193,22398,0,193,22398
2025-03-16 23:49:50,27338,158786,0,193,22398,0,193,22398,0,193,22398,0,193,22398
2025-03-16 23:49:56,27807,158316,0,193,22398,0,193,22398,0,193,22398,0,193,22398
2025-03-16 23:50:01,28257,157868,0,193,22398,0,193,22398,0,193,22398,0,193,22398
2025-03-16 23:50:07,28728,157396,0,193,22398,0,193,22398,0,193,22398,0,193,22398
2025-03-16 23:50:13,29150,156973,0,193,22398,0,193,22398,0,193,22398,0,193,22398
2025-03-16 23:50:18,29575,156550,0,193,22398,0,193,22398,0,193,22398,0,193,22398
2025-03-16 23:50:24,30034,156090,0,193,22398,0,193,22398,0,193,22398,0,193,22398
2025-03-16 23:50:29,30489,155634,0,193,22398,0,193,22398,0,193,22398,0,193,22398
2025-03-16 23:50:35,30899,155226,0,193,22398,0,193,22398,0,193,22398,0,193,22398
2025-03-16 23:50:41,31339,154786,0,193,22398,0,193,22398,0,193,22398,0,193,22398
2025-03-16 23:50:46,31787,154333,0,193,22398,0,193,22398,0,193,22398,0,193,22398
2025-03-16 23:50:52,32264,153860,0,193,22398,0,193,22398,0,193,22398,0,193,22398
2025-03-16 23:50:58,32736,153386,0,193,22398,0,193,22398,0,193,22398,0,193,22398
2025-03-16 23:51:03,33210,152912,0,193,22398,0,193,22398,0,193,22398,0,193,22398
2025-03-16 23:51:09,33592,152532,0,193,22398,0,193,22398,0,193,22398,0,193,22398
2025-03-16 23:51:14,34038,152086,0,193,22398,0,193,22398,0,193,22398,0,193,22398
2025-03-16 23:51:20,34564,151557,0,193,22398,0,193,22398,0,193,22398,0,193,22398
2025-03-16 23:51:26,35071,151051,0,193,22398,0,193,22398,0,193,22398,0,193,22398
2025-03-16 23:51:31,35494,150629,0,193,22398,0,193,22398,0,193,22398,0,193,22398
2025-03-16 23:51:37,35890,150232,0,193,22398,0,193,22398,0,193,22398,0,193,22398
2025-03-16 23:51:42,36331,149793,0,193,22398,0,193,22398,0,193,22398,0,193,22398
2025-03-16 23:51:48,36735,149392,0,193,22398,0,193,22398,0,193,22398,0,193,22398
2025-03-16 23:51:54,37164,148960,0,193,22398,0,193,22398,0,193,22398,0,193,22398
2025-03-16 23:51:59,37660,148463,0,193,22398,0,193,22398,0,193,22398,0,193,22398
2025-03-16 23:52:05,38107,148015,0,193,22398,0,193,22398,0,193,22398,0,193,22398
2025-03-16 23:52:10,38499,147625,0,193,22398,0,193,22398,0,193,22398,0,193,22398
2025-03-16 23:52:16,38940,147191,0,193,22398,0,193,22398,0,193,22398,0,193,22398
2025-03-16 23:52:22,39353,146770,0,193,22398,0,193,22398,0,193,22398,0,193,22398
2025-03-16 23:52:27,39849,146276,0,193,22398,0,193,22398,0,193,22398,0,193,22398
2025-03-16 23:52:33,40308,145816,0,193,22398,0,193,22398,0,193,22398,0,193,22398
2025-03-16 23:52:39,40695,145429,0,193,22398,0,193,22398,0,193,22398,0,193,22398
2025-03-16 23:52:44,41100,145022,0,193,22398,0,193,22398,0,193,22398,0,193,22398
2025-03-16 23:52:50,41619,144502,0,193,22398,0,193,22398,0,193,22398,0,193,22398
2025-03-16 23:52:55,42068,144055,0,193,22398,0,193,22398,0,193,22398,0,193,22398
2025-03-16 23:53:01,42509,143612,0,193,22398,0,193,22398,0,193,22398,0,193,22398
2025-03-16 23:53:07,42899,143224,0,193,22398,0,193,22398,0,193,22398,0,193,22398
2025-03-16 23:53:12,43328,142794,0,193,22398,0,193,22398,0,193,22398,0,193,22398
2025-03-16 23:53:18,43798,142323,0,193,22398,0,193,22398,0,193,22398,0,193,22398
2025-03-16 23:53:23,44229,141895,0,193,22398,0,193,22398,0,193,22398,0,193,22398
2025-03-16 23:53:29,44640,141481,0,193,22398,0,193,22398,0,193,22398,0,193,22398
2025-03-16 23:53:35,45059,141065,0,193,22398,0,193,22398,0,193,22398,0,193,22398
2025-03-16 23:53:40,45512,140613,0,193,22398,0,193,22398,0,193,22398,0,193,22398
2025-03-16 23:53:46,45987,140137,0,193,22398,0,193,22398,0,193,22398,0,193,22398
2025-03-16 23:53:51,46455,139669,0,193,22398,0,193,22398,0,193,22398,0,193,22398
2025-03-16 23:53:57,46871,139251,0,193,22398,0,193,22398,0,193,22398,0,193,22398
2025-03-16 23:54:03,47326,138799,0,193,22398,0,193,22398,0,193,22398,0,193,22398
2025-03-16 23:54:08,47742,138381,0,193,22398,0,193,22398,0,193,22398,0,193,22398
2025-03-16 23:54:14,48162,137959,0,193,22398,0,193,22398,0,193,22398,0,193,22398
2025-03-16 23:54:20,48600,137524,0,193,22398,0,193,22398,0,193,22398,0,193,22398
2025-03-16 23:54:25,49003,137121,0,193,22398,0,193,22398,0,193,22398,0,193,22398
2025-03-16 23:54:31,49419,136704,0,193,22398,0,193,22398,0,193,22398,0,193,22398
2025-03-16 23:54:36,49889,136233,0,193,22398,0,193,22398,0,193,22398,0,193,22398
2025-03-16 23:54:42,50355,135766,0,193,22398,0,193,22398,0,193,22398,0,193,22398
2025-03-16 23:54:48,50807,135316,0,193,22398,0,193,22398,0,193,22398,0,193,22398
2025-03-16 23:54:53,51209,134914,0,193,22398,0,193,22398,0,193,22398,0,193,22398
2025-03-16 23:54:59,51656,134465,0,193,22398,0,193,22398,0,193,22398,0,193,22398
2025-03-16 23:55:04,52062,134066,0,193,22398,0,193,22398,0,193,22398,0,193,22398
2025-03-16 23:55:10,52504,133620,0,193,22398,0,193,22398,0,193,22398,0,193,22398
2025-03-16 23:55:16,52926,133197,0,193,22398,0,193,22398,0,193,22398,0,193,22398
2025-03-16 23:55:21,53385,132737,0,193,22398,0,193,22398,0,193,22398,0,193,22398
2025-03-16 23:55:27,53815,132309,0,193,22398,0,193,22398,0,193,22398,0,193,22398
2025-03-16 23:55:32,54245,131879,0,193,22398,0,193,22398,0,193,22398,0,193,22398
2025-03-16 23:55:38,54668,131457,0,193,22398,0,193,22398,0,193,22398,0,193,22398
2025-03-16 23:55:44,55073,131050,0,193,22398,0,193,22398,0,193,22398,0,193,22398
2025-03-16 23:55:49,55498,130624,0,193,22398,0,193,22398,0,193,22398,0,193,22398
2025-03-16 23:55:55,55856,130268,0,193,22398,0,193,22398,0,193,22398,0,193,22398
2025-03-16 23:56:00,56335,129789,0,193,22398,0,193,22398,0,193,22398,0,193,22398
2025-03-16 23:56:06,56781,129343,0,193,22398,0,193,22398,0,193,22398,0,193,22398
2025-03-16 23:56:12,57221,128902,0,193,22398,0,193,22398,0,193,22398,0,193,22398
2025-03-16 23:56:17,57687,128436,0,193,22398,0,193,22398,0,193,22398,0,193,22398
2025-03-16 23:56:23,58099,128023,0,193,22398,0,193,22398,0,193,22398,0,193,22398
2025-03-16 23:56:29,58499,127624,0,193,22398,0,193,22398,0,193,22398,0,193,22398
2025-03-16 23:56:34,58931,127191,0,193,22398,0,193,22398,0,193,22398,0,193,22398
2025-03-16 23:56:40,59378,126745,0,193,22398,0,193,22398,0,193,22398,0,193,22398
2025-03-16 23:56:45,59804,126318,0,193,22398,0,193,22398,0,193,22398,0,193,22398
2025-03-16 23:56:51,60295,125827,0,193,22398,0,193,22398,0,193,22398,0,193,22398
2025-03-16 23:56:57,60783,125341,0,193,22398,0,193,22398,0,193,22398,0,193,22398
2025-03-16 23:57:02,61238,124886,0,193,22398,0,193,22398,0,193,22398,0,193,22398
2025-03-16 23:57:08,61646,124476,0,193,22398,0,193,22398,0,193,22398,0,193,22398
2025-03-16 23:57:13,62035,124090,0,193,22398,0,193,22398,0,193,22398,0,193,22398
2025-03-16 23:57:19,62452,123671,0,193,22398,0,193,22398,0,193,22398,0,193,22398
2025-03-16 23:57:25,62943,123181,0,193,22398,0,193,22398,0,193,22398,0,193,22398
2025-03-16 23:57:30,63443,122679,0,193,22398,0,193,22398,0,193,22398,0,193,22398
2025-03-16 23:57:36,63921,122205,0,193,22398,0,193,22398,0,193,22398,0,193,22398
2025-03-16 23:57:41,64325,121800,0,193,22398,0,193,22398,0,193,22398,0,193,22398
2025-03-16 23:57:47,64773,121349,0,193,22398,0,193,22398,0,193,22398,0,193,22398
2025-03-16 23:57:53,65232,120892,0,193,22398,0,193,22398,0,193,22398,0,193,22398
2025-03-16 23:57:58,67160,118962,0,193,22398,0,193,22398,0,193,22398,0,193,22398
2025-03-16 23:58:04,23862,162290,0,193,22398,0,193,22398,0,193,22398,0,193,22398
2025-03-16 23:58:10,13417,172706,0,194,22396,0,193,22397,0,193,22397,0,193,22397
2025-03-16 23:58:15,13382,172727,0,411,22179,0,204,22386,0,204,22386,0,204,22386
2025-03-16 23:58:21,17896,168236,1,2257,20334,1,463,22128,0,463,22128,1,463,22128
2025-03-16 23:58:26,17104,169020,0,2257,20334,0,719,21872,0,719,21872,0,719,21872
2025-03-16 23:58:32,17137,168986,0,2257,20334,0,719,21872,0,719,21872,0,719,21872
2025-03-16 23:58:37,17128,168995,0,2257,20334,0,719,21872,0,719,21872,0,719,21872
2025-03-16 23:58:43,17115,169008,0,2257,20334,0,719,21872,0,719,21872,0,719,21872
2025-03-16 23:58:49,17086,169038,0,2257,20334,0,719,21872,0,719,21872,0,719,21872
2025-03-16 23:58:54,17083,169040,0,2257,20334,0,719,21872,0,719,21872,0,719,21872
2025-03-16 23:59:00,17164,168958,0,2257,20334,0,719,21872,0,719,21872,0,719,21872
2025-03-16 23:59:05,17931,168193,0,2257,20334,0,719,21872,0,719,21872,0,719,21872
2025-03-16 23:59:11,18420,167704,0,2257,20334,0,719,21872,0,719,21872,0,719,21872
2025-03-16 23:59:17,18582,167543,0,2257,20334,0,719,21872,0,719,21872,0,719,21872
2025-03-16 23:59:22,18653,167471,0,2257,20334,0,719,21872,0,719,21872,0,719,21872
2025-03-16 23:59:28,18803,167321,0,2257,20334,0,719,21872,0,719,21872,0,719,21872
2025-03-16 23:59:33,18861,167263,0,2257,20334,0,719,21872,0,719,21872,0,719,21872
2025-03-16 23:59:39,18843,167281,0,2257,20334,0,719,21872,0,719,21872,0,719,21872
2025-03-16 23:59:44,21346,164777,59,9640,12950,57,12609,9981,58,12609,9981,60,11790,10800
2025-03-16 23:59:50,22686,163436,78,16676,5914,75,17693,4897,74,17691,4900,77,16667,5924
2025-03-16 23:59:56,22650,163473,95,16707,5884,93,17731,4860,96,17731,4860,95,16707,5884
2025-03-17 00:00:01,22602,163521,6,16707,5884,19,17731,4860,19,17731,4860,18,16707,5884
2025-03-17 00:00:07,22512,163611,20,16707,5883,19,17731,4859,19,17731,4859,19,16707,5883
2025-03-17 00:00:12,22976,163140,60,16709,5882,77,17733,4858,70,17733,4858,75,17601,4989
2025-03-17 00:00:18,23075,163056,42,16709,5882,44,17733,4858,42,17733,4858,44,21173,1418
2025-03-17 00:00:24,23002,163121,79,16709,5882,59,17733,4858,62,17733,4858,60,21173,1418
2025-03-17 00:00:29,23062,163065,100,16709,5882,80,17733,4858,79,17733,4858,81,21173,1418
2025-03-17 00:00:35,23222,162901,65,16709,5882,61,17733,4858,60,17733,4858,65,21173,1418
2025-03-17 00:00:40,23315,162806,60,21173,1418,40,17733,4858,57,17733,4858,40,21173,1418
2025-03-17 00:00:46,23240,162892,79,21173,1418,79,17733,4858,76,17733,4858,74,21173,1418
2025-03-17 00:00:52,23223,162900,80,21173,1418,80,17733,4858,60,17733,4858,80,21173,1418
2025-03-17 00:00:57,23513,162616,81,21173,1418,56,17733,4858,49,17733,4858,50,21173,1418
2025-03-17 00:01:03,23531,162592,67,21173,1418,65,17733,4858,56,17733,4858,72,21173,1418
2025-03-17 00:01:09,23890,162234,79,21173,1418,80,17733,4858,81,17733,4858,80,21173,1418
2025-03-17 00:01:14,23725,162398,60,21173,1418,40,17733,4858,60,17733,4858,45,21173,1418
2025-03-17 00:01:20,23525,162598,76,21173,1418,49,17733,4858,43,17733,4858,41,21173,1418
2025-03-17 00:01:25,23541,162579,59,21173,1418,47,17733,4858,63,17733,4858,45,21173,1418
2025-03-17 00:01:31,23923,162203,100,21173,1418,99,17733,4858,100,17733,4858,100,21173,1418
2025-03-17 00:01:37,24459,161664,60,21173,1418,40,17733,4858,61,17733,4858,55,21173,1418
2025-03-17 00:01:42,24155,161967,33,21173,1418,34,17733,4858,29,17733,4858,26,21173,1418
2025-03-17 00:01:48,25454,160642,4,21173,1418,1,17733,4858,0,17733,4858,1,21173,1418
2025-03-17 00:01:54,26086,160039,0,21173,1418,0,17733,4858,0,17733,4858,0,21173,1418
2025-03-17 00:01:59,26335,159788,0,21173,1418,0,17733,4858,0,17733,4858,0,21173,1418
2025-03-17 00:02:05,26280,159845,0,21173,1418,0,17733,4858,0,17733,4858,0,21173,1418
2025-03-17 00:02:10,26164,159960,0,21173,1418,0,17733,4858,0,17733,4858,0,21173,1418
2025-03-17 00:02:16,26070,160055,0,21173,1418,0,17733,4858,0,17733,4858,0,21173,1418
2025-03-17 00:02:21,25941,160185,0,21173,1418,0,17733,4858,0,17733,4858,0,21173,1418
2025-03-17 00:02:27,25847,160278,0,21173,1418,0,17733,4858,0,17733,4858,0,21173,1418
2025-03-17 00:02:33,26617,159506,79,21173,1418,79,17733,4858,80,17733,4858,80,21173,1418
2025-03-17 00:02:38,25791,160331,78,21173,1418,84,17733,4858,95,17733,4858,96,21173,1418
2025-03-17 00:02:44,26609,159509,20,21173,1418,19,17733,4858,20,17733,4858,19,21173,1418
2025-03-17 00:02:49,26190,159948,59,21173,1418,71,17733,4858,69,17733,4858,68,21173,1418
2025-03-17 00:02:55,25316,160805,80,21173,1418,80,17733,4858,71,21173,1418,80,21173,1418
2025-03-17 00:03:01,25884,160239,80,21173,1418,60,17733,4858,59,21173,1418,62,21173,1418
2025-03-17 00:03:06,25627,160498,60,21173,1418,57,17733,4858,58,21173,1418,59,21173,1418
2025-03-17 00:03:12,25921,160202,100,21173,1418,100,17733,4858,100,21173,1418,90,21173,1418
2025-03-17 00:03:18,25802,160327,60,21173,1418,60,17733,4858,59,21173,1418,59,21173,1418
2025-03-17 00:03:23,25852,160272,100,21173,1418,60,17733,4858,82,21173,1418,60,21173,1418
2025-03-17 00:03:29,26875,159249,80,21173,1418,52,17733,4858,40,21173,1418,40,21173,1418
2025-03-17 00:03:34,26662,159461,74,21173,1418,74,17733,4858,71,21173,1418,69,21173,1418
2025-03-17 00:03:40,27123,158999,80,21173,1418,98,17733,4858,81,21173,1418,89,21173,1418
2025-03-17 00:03:46,26519,159604,47,21173,1418,48,17733,4858,43,21173,1418,41,21173,1418
2025-03-17 00:03:51,26730,159393,100,21173,1418,61,17733,4858,85,21173,1418,66,21173,1418
2025-03-17 00:03:57,26665,159471,80,21173,1418,41,17733,4858,43,21173,1418,48,21173,1418
2025-03-17 00:04:03,26583,159541,99,21173,1418,100,17733,4858,100,21173,1418,100,21173,1418
2025-03-17 00:04:08,26674,159444,60,21173,1418,60,17733,4858,66,21173,1418,60,21173,1418
2025-03-17 00:04:14,26471,159653,81,21173,1418,81,17733,4858,61,21173,1418,65,21173,1418
2025-03-17 00:04:19,26182,159941,80,21173,1418,80,17733,4858,65,21173,1418,61,21173,1418
2025-03-17 00:04:25,26078,160045,59,21173,1418,60,17733,4858,60,21173,1418,60,21173,1418
2025-03-17 00:04:31,26369,159765,94,21173,1418,89,17733,4858,99,21173,1418,99,21173,1418
2025-03-17 00:04:36,25707,160418,36,21173,1418,36,17733,4858,32,21173,1418,30,21173,1418
2025-03-17 00:04:42,25306,160817,0,21173,1418,0,17733,4858,0,21173,1418,0,21173,1418
2025-03-17 00:04:47,25481,160645,13,21173,1418,13,17733,4858,7,21173,1418,6,21173,1418
2025-03-17 00:04:53,25023,161099,0,21173,1418,0,17733,4858,0,21173,1418,0,21173,1418
2025-03-17 00:04:59,25848,160277,3,21173,1418,0,17733,4858,0,21173,1418,0,21173,1418
2025-03-17 00:05:04,26349,159776,0,21173,1418,0,17733,4858,0,21173,1418,0,21173,1418
2025-03-17 00:05:10,26483,159640,0,21173,1418,0,17733,4858,0,21173,1418,0,21173,1418
2025-03-17 00:05:15,26425,159702,0,21173,1418,0,17733,4858,0,21173,1418,0,21173,1418
2025-03-17 00:05:21,26334,159790,0,21173,1418,0,17733,4858,0,21173,1418,0,21173,1418
2025-03-17 00:05:27,26255,159871,0,21173,1418,0,17733,4858,0,21173,1418,0,21173,1418
2025-03-17 00:05:32,26139,159986,0,21173,1418,0,17733,4858,0,21173,1418,0,21173,1418
2025-03-17 00:05:38,26371,159752,20,21173,1418,22,17733,4858,20,21173,1418,20,21173,1418
2025-03-17 00:05:43,26136,160002,68,21173,1418,56,17733,4858,56,21173,1418,61,21173,1418
2025-03-17 00:05:49,25555,160568,20,21173,1418,20,17733,4858,20,21173,1418,20,21173,1418
2025-03-17 00:05:55,25662,160461,74,21173,1418,63,17733,4858,74,21173,1418,59,21173,1418
2025-03-17 00:06:00,25856,160268,80,21173,1418,59,17733,4858,59,21173,1418,79,21173,1418
2025-03-17 00:06:06,25916,160202,60,21173,1418,40,17733,4858,41,21173,1418,61,21173,1418
2025-03-17 00:06:12,25934,160191,71,21173,1418,65,17733,4858,56,21173,1418,55,21173,1418
2025-03-17 00:06:17,25842,160281,80,21173,1418,79,17733,4858,80,21173,1418,80,21173,1418
2025-03-17 00:06:23,25916,160207,88,21173,1418,58,17733,4858,61,21173,1418,66,21173,1418
2025-03-17 00:06:28,26056,160071,60,21173,1418,60,17733,4858,78,21173,1418,74,21173,1418
2025-03-17 00:06:34,25992,160137,61,21173,1418,61,17733,4858,61,21173,1418,53,21173,1418
2025-03-17 00:06:40,26228,159895,97,21173,1418,97,17733,4858,93,21173,1418,93,21173,1418
2025-03-17 00:06:45,26926,159206,60,21173,1418,54,17733,4858,62,21173,1418,61,21173,1418
2025-03-17 00:06:51,26776,159348,79,21173,1418,63,17733,4858,62,21173,1418,42,21173,1418
2025-03-17 00:06:57,26392,159734,60,21173,1418,65,17733,4858,80,21173,1418,57,21173,1418
2025-03-17 00:07:02,26602,159523,100,21173,1418,100,17733,4858,93,21173,1418,94,21173,1418
2025-03-17 00:07:08,26069,160058,55,21173,1418,55,17733,4858,45,21173,1418,45,21173,1418
2025-03-17 00:07:13,26084,160039,39,21173,1418,39,17733,4858,37,21173,1418,34,21173,1418
2025-03-17 00:07:19,26661,159465,3,21173,1418,0,17733,4858,0,21173,1418,0,21173,1418
2025-03-17 00:07:25,27835,158291,0,21173,1418,0,17733,4858,0,21173,1418,0,21173,1418
2025-03-17 00:07:30,28245,157879,0,21173,1418,0,17733,4858,0,21173,1418,0,21173,1418
2025-03-17 00:07:36,28240,157886,0,21173,1418,0,17733,4858,0,21173,1418,0,21173,1418
2025-03-17 00:07:41,28192,157939,0,21173,1418,0,17733,4858,0,21173,1418,0,21173,1418
2025-03-17 00:07:47,28188,157935,0,21173,1418,0,17733,4858,0,21173,1418,0,21173,1418
2025-03-17 00:07:52,28122,158006,0,21173,1418,0,17733,4858,0,21173,1418,0,21173,1418
2025-03-17 00:07:58,28015,158108,0,21173,1418,0,17733,4858,0,21173,1418,0,21173,1418
2025-03-17 00:08:04,28550,157575,40,21173,1418,40,17733,4858,40,21173,1418,20,21173,1418
2025-03-17 00:08:09,28038,158083,85,21173,1418,60,17733,4858,80,21173,1418,61,21173,1418
2025-03-17 00:08:15,28404,157719,10,21173,1418,13,17733,4858,18,21173,1418,20,21173,1418
2025-03-17 00:08:21,27501,158622,94,21173,1418,90,17733,4858,84,21173,1418,98,21173,1418
2025-03-17 00:08:26,27697,158429,52,21173,1418,46,17733,4858,45,21173,1418,49,21173,1418
2025-03-17 00:08:32,27181,158945,80,21173,1418,60,17733,4858,80,21173,1418,66,21173,1418
2025-03-17 00:08:37,27768,158355,97,21173,1418,62,17733,4858,64,21173,1418,63,21173,1418
2025-03-17 00:08:43,27333,158801,61,21173,1418,69,17733,4858,68,21173,1418,80,21173,1418
2025-03-17 00:08:49,28233,157890,99,21173,1418,100,17733,4858,99,21173,1418,99,21173,1418
2025-03-17 00:08:54,27884,158241,51,21173,1418,51,17733,4858,46,21173,1418,44,21173,1418
2025-03-17 00:09:00,28066,158057,100,21173,1418,82,17733,4858,100,21173,1418,87,21173,1418
2025-03-17 00:09:06,28429,157696,68,21173,1418,52,17733,4858,41,21173,1418,49,21173,1418
2025-03-17 00:09:11,28060,158063,80,21173,1418,60,17733,4858,74,21173,1418,66,21173,1418
2025-03-17 00:09:17,28348,157778,82,21173,1418,81,17733,4858,70,21173,1418,80,21173,1418
2025-03-17 00:09:22,27744,158377,60,21173,1418,60,17733,4858,56,21173,1418,60,21173,1418
2025-03-17 00:09:28,28071,158052,99,21173,1418,99,17733,4858,99,21173,1418,97,21173,1418
2025-03-17 00:09:34,27724,158391,52,21173,1418,52,17733,4858,48,21173,1418,45,21173,1418
2025-03-17 00:09:39,27193,158930,100,21173,1418,99,17733,4858,100,21173,1418,100,21173,1418
2025-03-17 00:09:45,27548,158572,78,21173,1418,46,17733,4858,41,21173,1418,42,21173,1418
2025-03-17 00:09:51,27411,158711,73,21173,1418,72,17733,4858,79,21173,1418,80,21173,1418
2025-03-17 00:09:56,26684,159439,10,21173,1418,13,17733,4858,20,21173,1418,20,21173,1418
2025-03-17 00:10:02,27726,158397,13,21173,1418,14,17733,4858,13,21173,1418,13,21173,1418
